,lat,lng,text_polarity
203,19.3896586,72.82621759999999,0.35
204,19.4189875,-99.1758562,-0.15
205,19.433346,-99.14074559999999,0.5
206,19.4791963,-70.6930568,0.2
207,19.5437751,-96.9101806,-0.5458333329999999
208,19.7059504,-101.1949825,0.375
209,19.707094199999997,-155.0884869,0.0
210,19.8967662,-155.58278180000002,0.0
211,19.902648199999998,-75.1001687,0.35
212,20.011737,-75.12162540000001,-0.10666666699999999
213,20.5887932,-100.3898881,0.14861111100000002
214,20.593684,78.96288,0.06925925916666667
215,20.6596988,-103.3496092,0.4
216,20.712854999999998,-103.378539,0.2
217,20.967370199999998,-89.5925857,0.35
218,20.988770199999998,-86.836788,-1.0
219,21.0277644,105.8341598,0.4
220,21.195,72.81944399999999,0.15
221,21.2962334,-157.7019881,0.3
222,21.3069444,-157.8583333,0.36666666700000006
223,21.3155434,-157.8615682,0.0176666667
224,21.422523899999998,39.8261816,-0.4
225,21.469113699999998,-78.65689420000001,-0.65
226,21.4756057,78.6068884,0.0
227,22.1013997,-159.33452759999997,0.0
228,22.258651999999998,71.1923805,0.0
229,22.2767542,114.1705908,0.35
230,22.286483,114.151843,0.321428571
231,22.396428,114.10949699999999,-0.8
232,22.4353882,69.901433,-0.3
233,22.572646,88.363895,-0.4
234,22.6324022,75.8082859,0.048611111
235,22.7169403,75.8834684,-0.2
236,22.717609,75.87431099999999,-0.2672222222
237,22.7205145,75.8618962,0.1
238,22.9734229,78.65689420000001,-0.65
239,23.022505,72.57136209999999,0.0
240,23.039466600000004,72.49922509999999,0.0
241,23.0416729,72.4922888,0.0
242,23.1135925,-82.36659559999998,0.075
243,23.176730300000003,79.9312851,0.1
244,23.2798543,-106.445047,0.35
245,23.634501,-102.552784,0.033075757559999995
246,23.69781,120.96051499999999,0.019999999999999997
247,23.810332,90.4125181,0.5
248,23.885942,45.079162,0.0
249,23.9036873,121.07937050000001,0.433333333
250,24.215526999999998,-12.885834,0.4
251,24.3114358,71.8230371,0.0
252,24.4156723,124.13548459999998,0.0329761905
253,24.453884,54.3773438,0.2
254,24.5550593,-81.7799871,-0.65
255,24.7135517,46.67529570000001,-0.09999999999999998
256,24.8428342,66.99031310000001,0.005555555666666656
257,24.861462200000002,67.00993879999999,0.2
258,25.0,-71.0,0.25
259,25.0329694,121.56541770000001,0.06481481466666666
260,25.084653,-77.32349,0.0
261,25.1565089,-76.1802158,-0.3
262,25.2725728,55.331676,0.0
263,25.304304000000002,-90.06591800000001,0.0
264,25.319143,82.85583100000001,-0.4
265,25.3428048,82.98110759999999,0.1
266,25.4052165,55.5136433,-0.22500000000000003
267,25.4126755,81.8425672,0.4
268,25.5859879,-99.9968167,0.194444444
269,25.592172,-99.9961947,0.1625
270,25.5940947,85.1375645,-0.6
271,25.686614199999998,-100.3161126,0.19999999999999998
272,25.7616798,-80.1917902,0.15704365075
273,25.7664296,-80.1898908,0.35
274,25.7729954,-80.22352540000001,0.15
275,25.782612300000004,-80.1340772,0.20833333333333334
276,25.7917052,-80.1309185,-0.10666666699999999
277,25.8195424,-80.3553302,-0.1916666665
278,25.8475217,87.3277286,0.35
279,25.8973378,-80.36639170000001,0.2
280,25.9366603,-80.2446675,0.14583333333333334
281,25.9564812,-80.1392121,0.0
282,26.0112014,-80.1494901,0.13333333333333333
283,26.122438600000002,-80.13731740000001,0.0
284,26.142035800000002,-81.7948103,0.0
285,26.162996,-81.76015799999999,0.1
286,26.1703525,-98.05195,0.0
287,26.2159066,-98.3252932,0.13636363599999998
288,26.249117,-98.22276600000001,0.0
289,26.3107774,-80.2532249,0.35
290,26.3160619,-80.0881213,0.1
291,26.3344266,127.80558319999999,-0.2
292,26.4614625,-80.07282009999999,0.125
293,26.462846999999996,80.243033,-0.15555555599999998
294,26.5628537,-81.94953309999998,0.25
295,26.640628000000003,-81.87230840000001,-3.47e-18
296,26.653809499999998,-81.5925427,-0.10666666699999999
297,26.667815899999997,-80.2653208,0.0
298,26.7153424,-80.0533746,0.026470588411764705
299,26.8907995,75.79450440000001,0.019340277833333346
300,26.911626899999998,70.91497240000001,0.0
301,26.963640100000003,-80.1121493,0.2
302,27.098525899999995,-80.15087890000001,0.0
303,27.200555100000003,78.00574499999999,-1.0
304,27.230709700000002,-81.9133046,-0.03922784392592592
305,27.273049199999996,-80.3582261,-0.0253224206036036
306,27.387766499999998,-82.6400051,-0.2
307,27.4158168,77.67079240000001,-0.10666666699999999
308,27.575511,-99.4681582,0.09232366176190476
309,27.664827399999997,-81.5157535,-0.009485385854166667
310,27.7034637,113.14439809999999,0.0
311,27.727307899999996,-82.3870754,0.175
312,27.751828399999997,-82.6267345,0.0
313,27.763383,-82.5436722,0.5
314,27.764021999999997,-82.66904,0.0948095238
315,27.790397,-82.34268900000001,-0.325
316,27.800409000000002,-97.391947,0.15
317,27.800582799999997,-97.396381,0.0
318,27.8302613,-82.6921551,0.2
319,27.8428025,-82.6995443,0.4
320,27.950575,-82.4571776,-0.08125
321,27.961149,-82.46400799999999,0.02519841266666667
322,28.020573300000002,-97.0544341,0.0
323,28.022484999999996,-82.7185219,0.0
324,28.035296399999996,-82.38925959999999,0.0
325,28.1403335,-82.2895157,0.13636363599999998
326,28.225547,-81.646609,0.0
327,28.2716755,-82.71954509999999,0.175
328,28.274476300000003,-82.6676594,0.06
329,28.291563699999998,-16.6291304,-1.0
330,28.320006699999997,-80.6075513,0.0
331,28.359313300000004,-81.5605083,0.05
332,28.3636015,-80.7460446,0.0
333,28.410484499999995,-81.582263,0.1
334,28.4162817,77.076484,-0.10666666699999999
335,28.4743207,-81.4678193,0.0
336,28.5336848,-80.7996704,0.4
337,28.5383355,-81.3792365,0.03293650788888888
338,28.561866100000003,-80.8343753,-0.4
339,28.5680408,-82.36135300000001,0.4
340,28.568269800000003,77.24700370000001,-0.325
341,28.581733000000003,77.4407816,1.0
342,28.5899105,77.2252178,0.0
343,28.599999800000003,-81.3392352,0.175
344,28.602427399999996,-81.2000599,0.8
345,28.611047999999997,77.03237209999999,-0.238888889
346,28.6139391,77.20902120000001,0.4666666666666666
347,28.677479499999997,-99.8281104,-0.016666667
348,28.699781,-81.332639,0.0
349,28.702847,-81.77870209999999,0.125
350,28.731044,77.12982,-0.3
351,29.139562100000003,-82.10982209999999,-0.031333333399999996
352,29.187198600000002,-82.14009229999999,0.6
353,29.197201399999997,-82.1033621,0.3222222223333333
354,29.2108147,-81.02283309999999,-0.036111111
355,29.4238472,-95.2441009,0.0
356,29.4241219,-98.4936282,-0.04275816204166666
357,29.4442648,-81.17385859999999,-0.10666666699999999
358,29.444763199999997,-98.4816998,-0.1625
359,29.474372999999996,-98.37906690000001,-0.17569444449999996
360,29.4886446,-98.4588329,-0.2
361,29.5170728,-98.4170523,-0.1
362,29.5207227,-83.1649001,-0.2
363,29.6196787,-95.6349463,0.2333333333333333
364,29.643493900000003,-98.424366,0.0
365,29.6516344,-82.3248262,-0.65
366,29.67711,-96.903522,0.4
367,29.718024800000002,-81.5081338,-0.033333333
368,29.740795000000002,-95.37563440000001,0.4
369,29.746890000000004,-95.3725285,0.0
370,29.748930699999995,-95.3759909,-0.2
371,29.7601082,-95.3656107,0.12499999999999999
372,29.7604267,-95.36980279999999,-0.0416094771372549
373,29.7683914,-95.22924379999999,0.0
374,29.7798703,-95.45618929999999,0.125
375,29.8004478,-95.3991907,0.0
376,29.8534201,-95.5149465,-0.6
377,29.8811048,-97.98517240000001,0.0
378,29.884950399999997,-93.939947,0.8
379,29.949451,-95.6020939,0.0
380,29.9510658,-90.0715323,0.016666666750000003
381,29.9743803,-93.9923965,0.1
382,30.040224699999996,-95.460286,0.2
383,30.047991999999997,-94.33574329999999,0.35
384,30.0532549,31.203778999999997,0.35
385,30.0567989,-95.43771109999999,0.0
386,30.097642999999998,-97.307347,0.8
387,30.1301689,-84.35420490000001,0.0
388,30.158812899999997,-85.6602058,-0.26666666666666666
389,30.1658207,-95.4612625,0.05
390,30.1765914,-85.8054879,0.0
391,30.186209499999997,-85.7254933,0.0
392,30.1951244,-81.827985,0.04
393,30.226594899999995,-93.21737579999999,0.0
394,30.2325467,-93.1135017,0.138095238
395,30.2454776,-85.648261,0.5
396,30.2478021,-97.7506468,0.21718749999999998
397,30.264006899999995,-97.7447988,0.0
398,30.267153000000004,-97.7430608,0.03461132362500001
399,30.272287100000003,-81.3994725,0.4
400,30.283840500000004,-95.4481122,0.0
401,30.284710999999998,-81.60124,0.1
402,30.323920899999997,-81.3950309,0.0
403,30.3313722,-97.733102,0.0
404,30.3321838,-81.655651,0.0345238095
405,30.332361300000002,-97.509557,0.13636363599999998
406,30.335265000000003,-97.721211,-0.6
407,30.341278000000003,-97.701657,0.0
408,30.362692699999997,-91.0709371,-0.1
409,30.367419800000004,-89.0928155,0.0
410,30.375897,-97.7824382,-0.65
411,30.3781788,76.7766974,0.13636363599999998
412,30.3792089,-97.7303179,0.35
413,30.385755,-88.6116854,-0.02815981240000001
414,30.420070799999998,-86.6170308,0.3375
415,30.421309,-87.2169149,0.2366666668
416,30.4382559,-84.2807329,0.05666666659999999
417,30.438804100000002,-90.4414762,-0.6
418,30.4548451,-97.62226650000001,0.41666666700000005
419,30.459234999999996,-88.938636,-0.3666666665
420,30.4916523,-97.72428620000001,-0.8
421,30.505197999999996,-97.82028879999999,-0.203125
422,30.509488,-87.208089,0.0
423,30.5363151,114.31730060000001,0.15833333333333335
424,30.541926899999996,-103.8426108,-0.0625
425,30.562086800000003,-81.790526,0.333333333
426,30.6212436,-87.055676,0.35
427,30.627977,-96.3344068,0.35
428,30.6842401,-96.3193,0.025
429,30.6959406,-88.184236,0.0
430,30.6991887,-91.1503169,0.02839285720000001
431,30.721022700000002,-86.1152184,0.35
432,30.821467300000002,-89.5203242,0.0
433,30.984297700000003,-91.9623327,0.019114583312499996
434,31.046051000000002,34.851612,0.02638888891666667
435,31.0675,81.3119444,0.0
436,31.193852000000003,121.70191200000001,0.2
437,31.2000924,29.9187387,0.0
438,31.2074197,-83.25015479999999,0.4
439,31.212851,121.45012849999999,0.0
440,31.2441803,-89.8730972,0.0
441,31.360425899999996,-88.5861022,1.0
442,31.549333,-97.1466695,0.675
443,31.553583500000002,-110.26754209999999,0.7
444,31.616653999999997,-101.5790972,-0.1
445,31.6313037,76.4680633,0.4
446,31.700694300000002,-106.25657350000002,-0.8
447,31.7128683,-110.0675764,0.0
448,31.7607195,-93.0862749,0.425
449,31.7618778,-106.48502169999999,-0.1375
450,31.7709233,35.2284626,0.30909090899999997
451,31.7782258,35.19618320000001,0.033333333
452,31.8697255,-106.401284,0.0
453,31.968598800000002,-99.9018131,-0.00844986682876712
454,31.9973456,-102.0779146,0.0
455,32.0035477,-80.97372299999999,0.0
456,32.039825,-102.156818,0.0
457,32.0418842,-81.1917572,-0.5
458,32.055664,-81.100521,-0.8
459,32.0835407,-81.0998342,0.19166666666666665
460,32.1656221,-82.9000751,0.013759121828571428
461,32.2217429,-110.926479,0.0
462,32.2947732,-81.23536120000001,0.0
463,32.298757300000005,-90.1848103,-0.5
464,32.3126419,-88.7358376,0.0
465,32.3159894,-94.51659129999999,-0.65
466,32.3182314,-86.902298,-0.02575757577777778
467,32.3199396,-106.7636538,-0.125
468,32.3523807,-92.6816697,0.0
469,32.3593117,-95.7257968,0.1555411256
470,32.4487364,-99.7331439,0.35
471,32.4609764,-84.9877094,0.4
472,32.498552399999994,-116.8516471,0.0
473,32.5007037,-94.74048909999999,0.4
474,32.5184775,-92.1476353,-0.010000000000000009
475,32.5251516,-93.75017890000001,-0.3
476,32.5420821,-97.32084920000001,0.175
477,32.6098566,-85.48078249999999,0.025
478,32.6245389,-115.45226229999999,0.028571428571428574
479,32.6400541,-117.0841955,-0.5
480,32.656913,-95.4624295,0.0
481,32.6781085,-117.0991967,0.1
482,32.678467100000006,-91.1826094,0.006249999999999992
483,32.691152100000004,-96.45278909999999,0.0
484,32.715738,-117.1610838,-0.09411976915384615
485,32.7323884,-117.03718149999999,-0.16666666666666666
486,32.7376001,-101.950992,0.0
487,32.744774,-116.998916,0.175
488,32.7487616,-96.8284267,-0.066666667
489,32.7534721,-79.95284509999999,0.0
490,32.754119,-97.332482,0.05243055562499999
491,32.7554883,-97.3307658,0.30555555566666665
492,32.758070000000004,-97.353785,0.0
493,32.776474900000004,-79.9310512,0.003030302999999998
494,32.7766642,-96.7969879,0.11197916664285715
495,32.7969479,-117.25481380000001,0.4
496,32.79822539999999,-96.8052301,0.35
497,32.8024577,-117.23558510000001,-0.19166666699999999
498,32.8026935,-117.2592987,0.041815476000000004
499,32.8031004,130.70789109999998,0.0
500,32.814017699999994,-96.9488945,-0.222222222
501,32.8208595,-116.9633299,0.35
502,32.8342952,-97.22890290000001,0.2
503,32.8350695,-117.1867575,0.0
504,32.842856,-117.27502379999999,-0.125
505,32.8475528,-115.56943909999998,-0.111111111
506,32.8735049,-97.26810259999999,0.033333333
507,32.8980036,-97.04001550000001,0.0
508,32.8998091,-97.0403352,-0.325
509,32.9110027,-111.7733902,0.0
510,32.9265137,-96.89611509999999,0.0875
511,32.9298674,-96.82032480000001,0.1
512,32.9342919,-97.07806540000001,0.4
513,32.948333500000004,-96.72985190000001,-0.016666667
514,32.9524458,-96.6106078,0.4
515,32.9656893,-117.1172557,0.0
516,33.005365999999995,-96.981052,0.0
517,33.006652100000004,-96.6623061,0.044871795
518,33.0145673,-97.0969552,0.0
519,33.0198431,-96.6988856,-0.11642857150000001
520,33.058106300000006,-112.04764229999999,-0.65
521,33.0608401,-96.7049646,0.04166666675
522,33.0867723,-97.0659783,0.5
523,33.0881347,-96.6696705,0.0
524,33.104197,-94.88055609999999,-0.055555556
525,33.1801161,-96.49804240000002,0.0
526,33.2024551,-117.2423369,0.0
527,33.206648,-82.389809,-0.10666666699999999
528,33.207488,-97.1525862,0.0
529,33.2098407,-87.5691735,0.4
530,33.236669899999995,-116.43943999999999,-0.145833333
531,33.260071999999994,-86.799699,0.4
532,33.2691443,-83.9532571,0.14285714300000002
533,33.297610999999996,44.0817686,0.4
534,33.306117900000004,-86.80465749999999,-0.013888888999999996
535,33.3061605,-111.8412502,0.0
536,33.3528264,-111.789027,0.0
537,33.402603899999995,-112.00275590000001,0.13333333349999998
538,33.4147945,-111.5678021,-0.13852607099209488
539,33.4151843,-111.83147240000001,0.025
540,33.425289299999996,-111.93969820000001,0.4
541,33.4273521,-117.61260039999999,0.2142857145
542,33.431043,-111.9392393,0.35
543,33.4483771,-112.07403729999999,0.06485783586842105
544,33.4499366,-112.0746619,0.1
545,33.4503998,-88.8183872,0.35
546,33.450727,-112.136427,-0.03537990200000001
547,33.4672256,-117.6981014,-0.65
548,33.468950899999996,-112.50655230000001,-0.37833333319999995
549,33.4734978,-82.0105148,0.2
550,33.4749531,-81.9651946,0.0
551,33.4905761,-112.0787111,0.1
552,33.494170399999994,-111.9260519,0.0
553,33.5061498,-117.65733870000001,-0.125
554,33.5173577,-82.0756734,0.0
555,33.518004499999996,-86.8011868,-0.018472222166666635
556,33.518661699999996,-86.80940240000001,0.0
557,33.5206608,-86.80249,0.06020408157142858
558,33.526849,-84.2399604,0.07499999999999998
559,33.5356553,-84.3719273,0.35
560,33.5408784,-117.78104420000001,-0.125
561,33.5445586,73.0561387,-0.6
562,33.545100399999995,-112.11805790000001,-0.625
563,33.553278399999996,-117.6656687,-0.291666667
564,33.5556614,-85.8999661,0.4
565,33.573009000000006,-85.08765490000002,0.0
566,33.5778631,-101.85516650000001,0.0
567,33.5830475,-112.05169860000001,-0.65
568,33.5834068,-111.9299863,0.0
569,33.591643299999994,-117.69866040000001,-0.1
570,33.6259414,-97.1333453,-0.4
571,33.6336714,-111.92525079999999,-0.16666666666666666
572,33.635661799999994,-96.60888050000001,0.0
573,33.6407282,-84.4277001,0.0
574,33.6594835,-117.99880259999999,0.5
575,33.66989470000001,-84.299662,0.1
576,33.6729396,-95.5563358,0.0
577,33.6757812,-117.80700890000001,0.08333333333333333
578,33.676972,-117.85219599999999,1.0
579,33.6838102,-117.7345105,-0.01666666666666668
580,33.6845673,-117.82650490000002,-0.4
581,33.686499,-96.585062,0.0
582,33.689060299999994,-78.8866943,0.05
583,33.709630100000005,-84.40414390000001,-0.4
584,33.7174708,-117.83114280000001,-0.4
585,33.7222445,-116.37445559999999,0.1
586,33.7296834,-84.8999462,-0.65
587,33.736447999999996,-84.402721,-0.10666666699999999
588,33.747559499999994,-117.86760749999999,0.0
589,33.7489954,-84.3879824,0.013340891904761901
590,33.7499463,-84.3859905,0.0
591,33.7569567,-116.38935359999998,0.3
592,33.7589523,-118.1322382,0.25
593,33.7643686,-118.1488022,0.0
594,33.7665087,-118.19086159999999,0.0
595,33.770050399999995,-118.1937395,-0.10657407410000001
596,33.7756211,-84.2723426,0.1875
597,33.7816726,-117.88764109999998,0.0
598,33.785214200000006,-116.46717949999999,-0.02857142857142857
599,33.7910706,-118.2453952,-0.1
600,33.791638,-84.389488,0.033538410135303225
601,33.7935589,-84.6368697,0.25
602,33.808160799999996,-84.17019599999999,0.0
603,33.825011200000006,-84.35530759999999,0.4
604,33.830045299999995,-79.10951440000001,0.368181818
605,33.8302961,-116.54529209999998,0.25
606,33.8341689,-118.1407027,0.2
607,33.836081,-81.1637245,0.05821637421052632
608,33.8365932,-117.91430120000001,0.8
609,33.8491816,-118.3884078,0.28571428600000004
610,33.8528917,-96.5617912,0.0
611,33.854721000000005,35.862285,0.0
612,33.858348299999996,-118.0647871,0.4
613,33.8674044,-117.99813870000001,0.5583333335
614,33.8678436,-117.8859409,-0.65
615,33.8752935,-117.56643840000001,-0.10666666699999999
616,33.877771,-84.266816,0.0
617,33.889679799999996,-118.15314679999999,-0.5
618,33.8965374,-118.1580722,-0.4
619,33.8999297,-84.56414699999999,0.0
620,33.907061799999994,-117.15568,0.4
621,33.907112899999994,-118.25146229999999,0.35
622,33.931859100000004,-117.94613700000001,0.0
623,33.9400604,-84.21338270000001,0.25
624,33.9519347,-83.357567,0.2
625,33.9532966,-117.3961192,0.4
626,33.9533487,-117.3961564,0.4
627,33.9577632,-116.51229209999998,0.5
628,33.976817,-118.407293,0.55
629,33.97917929999999,-118.032844,0.6
630,33.981681200000004,-118.22507250000001,-0.25
631,33.988217399999996,-80.9802245,0.45
632,33.9888891,-118.47520420000001,0.08844246033333335
633,33.9942339,-118.4410402,-0.20436507942857143
634,33.99507620000001,-118.4762685,-0.053333333499999996
635,34.0128092,-117.7385717,0.0
636,34.019209000000004,-118.1137143,0.0
637,34.01945429999999,-118.4911912,0.0
638,34.023433700000005,-84.6154897,0.0
639,34.0376406,-118.2341354,0.0
640,34.0401391,-118.42746890000001,0.35
641,34.042762100000004,-118.25365149999999,-0.65
642,34.0474123,-118.24988130000001,0.0
643,34.047863,100.61965529999999,0.35
644,34.0485672,-118.23586909999999,-0.3
645,34.04887479999999,-118.240626,-0.075
646,34.048928100000005,-111.0937311,-0.010041666700000002
647,34.048930799999994,-118.44015459999999,-0.040277777799999984
648,34.0522265,-118.24365959999999,0.3
